,date,county,state,fips,cases,deaths,month,year
0,2021-06-01,Marengo,Alabama,1091.0,2504.733333333333,65.26666666666667,6,2021
0,2021-06-01,Marion,Alabama,1093.0,3237.5666666666666,105.23333333333333,6,2021
0,2021-06-01,Marshall,Alabama,1095.0,12435.733333333334,229.36666666666667,6,2021
0,2021-06-01,Mobile,Alabama,1097.0,42009.4,828.0,6,2021
0,2021-06-01,Monroe,Alabama,1099.0,1799.3,41.0,6,2021
0,2021-06-01,Montgomery,Alabama,1101.0,25064.033333333333,610.6333333333333,6,2021
0,2021-06-01,Morgan,Alabama,1103.0,14612.866666666667,284.93333333333334,6,2021
0,2021-06-01,Perry,Alabama,1105.0,1086.1666666666667,26.033333333333335,6,2021
0,2021-06-01,Pickens,Alabama,1107.0,2366.3,62.0,6,2021
0,2021-06-01,Pike,Alabama,1109.0,3142.0,77.9,6,2021
0,2021-06-01,Randolph,Alabama,1111.0,1868.5333333333333,43.666666666666664,6,2021
0,2021-06-01,Russell,Alabama,1113.0,4541.8,41.0,6,2021
0,2021-06-01,St. Clair,Alabama,1115.0,10149.366666666667,249.8,6,2021
0,2021-06-01,Shelby,Alabama,1117.0,25582.833333333332,254.23333333333332,6,2021
0,2021-06-01,Sumter,Alabama,1119.0,1058.1,32.0,6,2021
0,2021-06-01,Talladega,Alabama,1121.0,8445.566666666668,183.2,6,2021
0,2021-06-01,Tallapoosa,Alabama,1123.0,4124.866666666667,154.76666666666668,6,2021
0,2021-06-01,Tuscaloosa,Alabama,1125.0,26150.866666666665,458.5,6,2021
0,2021-06-01,Walker,Alabama,1127.0,7331.166666666667,279.6666666666667,6,2021
0,2021-06-01,Washington,Alabama,1129.0,1703.2333333333333,39.0,6,2021
0,2021-06-01,Wilcox,Alabama,1131.0,1269.8333333333333,30.033333333333335,6,2021
0,2021-06-01,Winston,Alabama,1133.0,2828.233333333333,72.33333333333333,6,2021
0,2021-06-01,Aleutians East Borough,Alaska,2013.0,367.0,3.0,6,2021
0,2021-06-01,Aleutians West Census Area,Alaska,2016.0,714.9666666666667,0.0,6,2021
0,2021-06-01,Anchorage,Alaska,2020.0,30747.233333333334,174.3,6,2021
0,2021-06-01,Bethel Census Area,Alaska,2050.0,3907.7,22.0,6,2021
0,2021-06-01,Denali Borough,Alaska,2068.0,110.56666666666666,0.0,6,2021
0,2021-06-01,Dillingham Census Area,Alaska,2070.0,231.23333333333332,2.0,6,2021
0,2021-06-01,Fairbanks North Star Borough,Alaska,2090.0,7985.6,43.666666666666664,6,2021
0,2021-06-01,Haines Borough,Alaska,2100.0,28.0,0.0,6,2021
0,2021-06-01,Juneau City and Borough,Alaska,2110.0,1452.6,3.0,6,2021
0,2021-06-01,Kenai Peninsula Borough,Alaska,2122.0,4540.2,19.0,6,2021
0,2021-06-01,Ketchikan Gateway Borough,Alaska,2130.0,652.4,1.0,6,2021
0,2021-06-01,Kodiak Island Borough,Alaska,2150.0,1121.7333333333333,6.0,6,2021
0,2021-06-01,Matanuska-Susitna Borough,Alaska,2170.0,11741.9,56.36666666666667,6,2021
0,2021-06-01,Nome Census Area,Alaska,2180.0,389.03333333333336,0.0,6,2021
0,2021-06-01,North Slope Borough,Alaska,2185.0,1080.9,4.0,6,2021
0,2021-06-01,Northwest Arctic Borough,Alaska,2188.0,622.0,2.0,6,2021
0,2021-06-01,Petersburg Borough,Alaska,2195.0,166.0,0.0,6,2021
0,2021-06-01,Prince of Wales-Hyder Census Area,Alaska,2198.0,167.03333333333333,1.0333333333333334,6,2021
0,2021-06-01,Sitka City and Borough,Alaska,2220.0,360.9,0.6666666666666666,6,2021
0,2021-06-01,Skagway Municipality,Alaska,2230.0,20.333333333333332,0.0,6,2021
0,2021-06-01,Southeast Fairbanks Census Area,Alaska,2240.0,756.8,5.0,6,2021
0,2021-06-01,Valdez-Cordova Census Area,Alaska,2261.0,678.1666666666666,2.0,6,2021
0,2021-06-01,Wrangell City and Borough,Alaska,2275.0,59.8,0.0,6,2021
0,2021-06-01,Yukon-Koyukuk Census Area,Alaska,2290.0,367.0,4.0,6,2021
0,2021-06-01,Apache,Arizona,4001.0,11443.866666666667,433.03333333333336,6,2021
0,2021-06-01,Cochise,Arizona,4003.0,12140.9,291.53333333333336,6,2021
0,2021-06-01,Coconino,Arizona,4005.0,17924.366666666665,330.06666666666666,6,2021
0,2021-06-01,Gila,Arizona,4007.0,7013.066666666667,229.0,6,2021
0,2021-06-01,Graham,Arizona,4009.0,5606.533333333334,83.9,6,2021
0,2021-06-01,Greenlee,Arizona,4011.0,576.2333333333333,10.0,6,2021
0,2021-06-01,La Paz,Arizona,4012.0,2481.5666666666666,79.2,6,2021
0,2021-06-01,Maricopa,Arizona,4013.0,555397.4,10178.666666666666,6,2021
0,2021-06-01,Mohave,Arizona,4015.0,23378.233333333334,744.7,6,2021
0,2021-06-01,Navajo,Arizona,4017.0,16539.533333333333,546.4,6,2021
0,2021-06-01,Pima,Arizona,4019.0,117159.8,2417.5,6,2021
0,2021-06-01,Pinal,Arizona,4021.0,53473.433333333334,903.2333333333333,6,2021
0,2021-06-01,Santa Cruz,Arizona,4023.0,8064.633333333333,180.0,6,2021
0,2021-06-01,Yavapai,Arizona,4025.0,19445.033333333333,518.9333333333333,6,2021
0,2021-06-01,Yuma,Arizona,4027.0,37279.1,845.2333333333333,6,2021
0,2021-06-01,Arkansas,Arkansas,5001.0,2167.733333333333,37.666666666666664,6,2021
0,2021-06-01,Ashley,Arkansas,5003.0,2048.1666666666665,34.96666666666667,6,2021
0,2021-06-01,Baxter,Arkansas,5005.0,3270.8333333333335,104.0,6,2021
0,2021-06-01,Benton,Arkansas,5007.0,29612.633333333335,421.1666666666667,6,2021
0,2021-06-01,Boone,Arkansas,5009.0,3946.5,80.0,6,2021
0,2021-06-01,Bradley,Arkansas,5011.0,1443.5,32.266666666666666,6,2021
0,2021-06-01,Calhoun,Arkansas,5013.0,416.6333333333333,3.0,6,2021
0,2021-06-01,Carroll,Arkansas,5015.0,2840.133333333333,46.0,6,2021
0,2021-06-01,Chicot,Arkansas,5017.0,1625.3333333333333,41.0,6,2021
0,2021-06-01,Clark,Arkansas,5019.0,2158.233333333333,41.0,6,2021
0,2021-06-01,Clay,Arkansas,5021.0,1795.6666666666667,52.0,6,2021
0,2021-06-01,Cleburne,Arkansas,5023.0,2041.6666666666667,74.0,6,2021
0,2021-06-01,Cleveland,Arkansas,5025.0,977.6,25.0,6,2021
0,2021-06-01,Columbia,Arkansas,5027.0,2381.5666666666666,56.1,6,2021
0,2021-06-01,Conway,Arkansas,5029.0,2255.1,33.46666666666667,6,2021
0,2021-06-01,Craighead,Arkansas,5031.0,13700.4,183.8,6,2021
0,2021-06-01,Crawford,Arkansas,5033.0,7184.2,119.56666666666666,6,2021
0,2021-06-01,Crittenden,Arkansas,5035.0,6168.2,96.96666666666667,6,2021
0,2021-06-01,Cross,Arkansas,5037.0,1974.2,50.2,6,2021
0,2021-06-01,Dallas,Arkansas,5039.0,767.6666666666666,15.433333333333334,6,2021
0,2021-06-01,Desha,Arkansas,5041.0,1371.9333333333334,23.066666666666666,6,2021
0,2021-06-01,Drew,Arkansas,5043.0,2038.5666666666666,45.0,6,2021
0,2021-06-01,Faulkner,Arkansas,5045.0,12941.466666666667,164.6,6,2021
0,2021-06-01,Franklin,Arkansas,5047.0,1710.1666666666667,40.0,6,2021
0,2021-06-01,Fulton,Arkansas,5049.0,1159.2,47.0,6,2021
0,2021-06-01,Garland,Arkansas,5051.0,10420.0,263.23333333333335,6,2021
0,2021-06-01,Grant,Arkansas,5053.0,1736.7666666666667,33.4,6,2021
0,2021-06-01,Greene,Arkansas,5055.0,6209.566666666667,77.46666666666667,6,2021
0,2021-06-01,Hempstead,Arkansas,5057.0,2046.3333333333333,20.0,6,2021
0,2021-06-01,Hot Spring,Arkansas,5059.0,5255.033333333334,74.9,6,2021
0,2021-06-01,Howard,Arkansas,5061.0,1670.2,25.0,6,2021
0,2021-06-01,Independence,Arkansas,5063.0,3862.733333333333,124.0,6,2021
0,2021-06-01,Izard,Arkansas,5065.0,1696.7,42.0,6,2021
0,2021-06-01,Jackson,Arkansas,5067.0,3241.733333333333,38.0,6,2021
0,2021-06-01,Jefferson,Arkansas,5069.0,9076.666666666666,169.66666666666666,6,2021
0,2021-06-01,Johnson,Arkansas,5071.0,2955.8,38.0,6,2021
0,2021-06-01,Lafayette,Arkansas,5073.0,556.5333333333333,9.0,6,2021
0,2021-06-01,Lawrence,Arkansas,5075.0,2142.4666666666667,43.0,6,2021
0,2021-06-01,Lee,Arkansas,5077.0,1702.8333333333333,36.9,6,2021
0,2021-06-01,Lincoln,Arkansas,5079.0,3227.4333333333334,48.0,6,2021
0,2021-06-01,Little River,Arkansas,5081.0,1262.7,42.3,6,2021
0,2021-06-01,Logan,Arkansas,5083.0,2269.866666666667,25.0,6,2021
0,2021-06-01,Lonoke,Arkansas,5085.0,7598.4,122.93333333333334,6,2021
0,2021-06-01,Madison,Arkansas,5087.0,1473.1666666666667,23.0,6,2021
0,2021-06-01,Marion,Arkansas,5089.0,1089.1666666666667,30.0,6,2021
0,2021-06-01,Miller,Arkansas,5091.0,4434.833333333333,38.0,6,2021
0,2021-06-01,Mississippi,Arkansas,5093.0,5912.266666666666,109.8,6,2021
0,2021-06-01,Monroe,Arkansas,5095.0,877.6666666666666,17.3,6,2021
0,2021-06-01,Montgomery,Arkansas,5097.0,761.0666666666667,33.0,6,2021
0,2021-06-01,Nevada,Arkansas,5099.0,856.9,24.0,6,2021
0,2021-06-01,Newton,Arkansas,5101.0,742.3666666666667,26.0,6,2021
0,2021-06-01,Ouachita,Arkansas,5103.0,2393.366666666667,63.0,6,2021
0,2021-06-01,Perry,Arkansas,5105.0,850.4666666666667,10.533333333333333,6,2021
0,2021-06-01,Phillips,Arkansas,5107.0,1864.6666666666667,43.5,6,2021
0,2021-06-01,Pike,Arkansas,5109.0,1024.7333333333333,22.2,6,2021
0,2021-06-01,Poinsett,Arkansas,5111.0,3193.0666666666666,77.0,6,2021
0,2021-06-01,Polk,Arkansas,5113.0,2022.3,74.0,6,2021
0,2021-06-01,Pope,Arkansas,5115.0,8121.8,110.1,6,2021
0,2021-06-01,Prairie,Arkansas,5117.0,912.6,21.566666666666666,6,2021
0,2021-06-01,Pulaski,Arkansas,5119.0,40375.066666666666,669.3666666666667,6,2021
0,2021-06-01,Randolph,Arkansas,5121.0,2198.1666666666665,47.2,6,2021
0,2021-06-01,St. Francis,Arkansas,5123.0,3627.733333333333,44.0,6,2021
0,2021-06-01,Saline,Arkansas,5125.0,12351.166666666666,172.7,6,2021
0,2021-06-01,Scott,Arkansas,5127.0,956.5,14.0,6,2021
0,2021-06-01,Searcy,Arkansas,5129.0,729.5666666666667,18.033333333333335,6,2021
0,2021-06-01,Sebastian,Arkansas,5131.0,15448.3,284.6,6,2021
0,2021-06-01,Sevier,Arkansas,5133.0,2819.266666666667,24.0,6,2021
0,2021-06-01,Sharp,Arkansas,5135.0,1630.9333333333334,47.0,6,2021
0,2021-06-01,Stone,Arkansas,5137.0,1039.6333333333334,30.233333333333334,6,2021
0,2021-06-01,Union,Arkansas,5139.0,4093.733333333333,115.0,6,2021
0,2021-06-01,Van Buren,Arkansas,5141.0,1367.4333333333334,23.866666666666667,6,2021
0,2021-06-01,Washington,Arkansas,5143.0,31386.266666666666,353.7,6,2021
0,2021-06-01,White,Arkansas,5145.0,8236.366666666667,122.0,6,2021
0,2021-06-01,Woodruff,Arkansas,5147.0,651.6666666666666,14.0,6,2021
0,2021-06-01,Yell,Arkansas,5149.0,3454.3333333333335,65.76666666666667,6,2021
0,2021-06-01,Alameda,California,6001.0,89552.4,1316.5333333333333,6,2021
0,2021-06-01,Alpine,California,6003.0,89.0,0.0,6,2021
0,2021-06-01,Amador,California,6005.0,3720.6,47.0,6,2021
0,2021-06-01,Butte,California,6007.0,12594.333333333334,195.03333333333333,6,2021
0,2021-06-01,Calaveras,California,6009.0,2197.133333333333,56.0,6,2021
0,2021-06-01,Colusa,California,6011.0,2278.1666666666665,18.0,6,2021
0,2021-06-01,Contra Costa,California,6013.0,70442.3,812.6,6,2021
0,2021-06-01,Del Norte,California,6015.0,1453.9333333333334,8.0,6,2021
0,2021-06-01,El Dorado,California,6017.0,10353.0,115.36666666666666,6,2021
0,2021-06-01,Fresno,California,6019.0,102804.76666666666,1719.6,6,2021
0,2021-06-01,Glenn,California,6021.0,2950.1666666666665,26.966666666666665,6,2021
0,2021-06-01,Humboldt,California,6023.0,4446.3,47.166666666666664,6,2021
0,2021-06-01,Imperial,California,6025.0,28829.666666666668,739.2333333333333,6,2021
0,2021-06-01,Inyo,California,6027.0,1433.1333333333334,38.0,6,2021
0,2021-06-01,Kern,California,6029.0,110651.56666666667,1401.0333333333333,6,2021
0,2021-06-01,Kings,California,6031.0,23164.133333333335,247.0,6,2021
0,2021-06-01,Lake,California,6033.0,3554.233333333333,47.46666666666667,6,2021
0,2021-06-01,Lassen,California,6035.0,5779.033333333334,24.3,6,2021
0,2021-06-01,Los Angeles,California,6037.0,1247534.4333333333,24439.0,6,2021
0,2021-06-01,Madera,California,6039.0,16609.3,244.93333333333334,6,2021
0,2021-06-01,Marin,California,6041.0,14134.533333333333,229.83333333333334,6,2021
0,2021-06-01,Mariposa,California,6043.0,463.3666666666667,7.0,6,2021
0,2021-06-01,Mendocino,California,6045.0,4298.133333333333,49.9,6,2021
0,2021-06-01,Merced,California,6047.0,32270.933333333334,476.1333333333333,6,2021
0,2021-06-01,Modoc,California,6049.0,541.7,4.466666666666667,6,2021
0,2021-06-01,Mono,California,6051.0,1295.1333333333334,4.0,6,2021
0,2021-06-01,Monterey,California,6053.0,43813.03333333333,431.93333333333334,6,2021
0,2021-06-01,Napa,California,6055.0,9999.533333333333,80.4,6,2021
0,2021-06-01,Nevada,California,6057.0,4888.933333333333,75.0,6,2021
0,2021-06-01,Orange,California,6059.0,272812.3333333333,5100.833333333333,6,2021
0,2021-06-01,Placer,California,6061.0,23422.633333333335,298.53333333333336,6,2021
0,2021-06-01,Plumas,California,6063.0,733.3333333333334,6.0,6,2021
0,2021-06-01,Riverside,California,6065.0,301399.76666666666,4621.9,6,2021
0,2021-06-01,Sacramento,California,6067.0,107461.03333333334,1726.3,6,2021
0,2021-06-01,San Benito,California,6069.0,6087.2,63.0,6,2021
0,2021-06-01,San Bernardino,California,6071.0,299091.26666666666,4822.566666666667,6,2021
0,2021-06-01,San Diego,California,6073.0,281418.06666666665,3769.366666666667,6,2021
0,2021-06-01,San Francisco,California,6075.0,37199.7,554.7333333333333,6,2021
0,2021-06-01,San Joaquin,California,6077.0,74499.03333333334,1433.2666666666667,6,2021
0,2021-06-01,San Luis Obispo,California,6079.0,21410.833333333332,261.0,6,2021
0,2021-06-01,San Mateo,California,6081.0,42606.6,592.9,6,2021
0,2021-06-01,Santa Barbara,California,6083.0,34582.333333333336,457.4,6,2021
0,2021-06-01,Santa Clara,California,6085.0,119929.73333333334,2177.366666666667,6,2021
0,2021-06-01,Santa Cruz,California,6087.0,16222.8,207.9,6,2021
0,2021-06-01,Shasta,California,6089.0,12568.833333333334,232.46666666666667,6,2021
0,2021-06-01,Sierra,California,6091.0,56.1,0.0,6,2021
0,2021-06-01,Siskiyou,California,6093.0,2388.6,36.3,6,2021
0,2021-06-01,Solano,California,6095.0,33661.933333333334,263.46666666666664,6,2021
0,2021-06-01,Sonoma,California,6097.0,30739.1,320.46666666666664,6,2021
0,2021-06-01,Stanislaus,California,6099.0,63297.86666666667,1069.4,6,2021
0,2021-06-01,Sutter,California,6101.0,9623.833333333334,112.4,6,2021
0,2021-06-01,Tehama,California,6103.0,5103.6,63.0,6,2021
0,2021-06-01,Trinity,California,6105.0,334.6,3.0,6,2021
0,2021-06-01,Tulare,California,6107.0,49836.666666666664,848.8,6,2021
0,2021-06-01,Tuolumne,California,6109.0,4200.033333333334,70.03333333333333,6,2021
0,2021-06-01,Ventura,California,6111.0,81601.3,1028.0,6,2021
0,2021-06-01,Yolo,California,6113.0,14129.066666666668,211.8,6,2021
0,2021-06-01,Yuba,California,6115.0,6464.033333333334,50.166666666666664,6,2021
0,2021-06-01,Adams,Colorado,8001.0,61539.3,747.8,6,2021
0,2021-06-01,Alamosa,Colorado,8003.0,1710.3666666666666,35.96666666666667,6,2021
0,2021-06-01,Arapahoe,Colorado,8005.0,63474.26666666667,815.4,6,2021
0,2021-06-01,Archuleta,Colorado,8007.0,1010.5,2.1666666666666665,6,2021
0,2021-06-01,Baca,Colorado,8009.0,319.73333333333335,4.0,6,2021
0,2021-06-01,Bent,Colorado,8011.0,1544.6333333333334,21.766666666666666,6,2021
0,2021-06-01,Boulder,Colorado,8013.0,23942.066666666666,259.6666666666667,6,2021
0,2021-06-01,Broomfield,Colorado,8014.0,4950.5,76.66666666666667,6,2021
0,2021-06-01,Chaffee,Colorado,8015.0,1750.1333333333334,25.033333333333335,6,2021
0,2021-06-01,Cheyenne,Colorado,8017.0,130.0,6.0,6,2021
0,2021-06-01,Clear Creek,Colorado,8019.0,471.7,3.0,6,2021
0,2021-06-01,Conejos,Colorado,8021.0,710.1,17.033333333333335,6,2021
0,2021-06-01,Costilla,Colorado,8023.0,249.1,4.1,6,2021
0,2021-06-01,Crowley,Colorado,8025.0,2210.0,16.033333333333335,6,2021
0,2021-06-01,Custer,Colorado,8027.0,218.56666666666666,1.6333333333333333,6,2021
0,2021-06-01,Delta,Colorado,8029.0,2857.766666666667,64.16666666666667,6,2021
0,2021-06-01,Denver,Colorado,8031.0,73853.5,834.7333333333333,6,2021
0,2021-06-01,Dolores,Colorado,8033.0,121.36666666666666,1.0,6,2021
0,2021-06-01,Douglas,Colorado,8035.0,30719.8,263.56666666666666,6,2021
0,2021-06-01,Eagle,Colorado,8037.0,6338.1,23.0,6,2021
0,2021-06-01,Elbert,Colorado,8039.0,1856.2666666666667,13.133333333333333,6,2021
0,2021-06-01,El Paso,Colorado,8041.0,72170.76666666666,857.5333333333333,6,2021
0,2021-06-01,Fremont,Colorado,8043.0,6504.3,62.666666666666664,6,2021
0,2021-06-01,Garfield,Colorado,8045.0,6067.066666666667,44.8,6,2021
0,2021-06-01,Gilpin,Colorado,8047.0,277.43333333333334,3.0,6,2021
0,2021-06-01,Grand,Colorado,8049.0,1498.1666666666667,6.633333333333334,6,2021
0,2021-06-01,Gunnison,Colorado,8051.0,1372.4333333333334,6.0,6,2021
0,2021-06-01,Hinsdale,Colorado,8053.0,19.033333333333335,0.0,6,2021
0,2021-06-01,Huerfano,Colorado,8055.0,431.3,17.0,6,2021
0,2021-06-01,Jackson,Colorado,8057.0,65.8,0.0,6,2021
0,2021-06-01,Jefferson,Colorado,8059.0,48505.1,794.4666666666667,6,2021
0,2021-06-01,Kiowa,Colorado,8061.0,95.0,3.0,6,2021
0,2021-06-01,Kit Carson,Colorado,8063.0,638.5666666666667,11.0,6,2021
0,2021-06-01,Lake,Colorado,8065.0,824.8,0.0,6,2021
0,2021-06-01,La Plata,Colorado,8067.0,4083.1666666666665,41.0,6,2021
0,2021-06-01,Larimer,Colorado,8069.0,27381.033333333333,245.56666666666666,6,2021
0,2021-06-01,Las Animas,Colorado,8071.0,1160.3333333333333,13.7,6,2021
0,2021-06-01,Lincoln,Colorado,8073.0,1032.5666666666666,4.0,6,2021
0,2021-06-01,Logan,Colorado,8075.0,4036.8,68.4,6,2021
0,2021-06-01,Mesa,Colorado,8077.0,16545.733333333334,240.36666666666667,6,2021
0,2021-06-01,Mineral,Colorado,8079.0,93.0,1.0333333333333334,6,2021
0,2021-06-01,Moffat,Colorado,8081.0,931.4,23.266666666666666,6,2021
0,2021-06-01,Montezuma,Colorado,8083.0,2044.2333333333333,25.0,6,2021
0,2021-06-01,Montrose,Colorado,8085.0,3669.6,62.666666666666664,6,2021
0,2021-06-01,Morgan,Colorado,8087.0,2725.6,95.46666666666667,6,2021
0,2021-06-01,Otero,Colorado,8089.0,2073.1,67.3,6,2021
0,2021-06-01,Ouray,Colorado,8091.0,290.1666666666667,3.0,6,2021
0,2021-06-01,Park,Colorado,8093.0,825.4,5.0,6,2021
0,2021-06-01,Phillips,Colorado,8095.0,396.93333333333334,13.0,6,2021
0,2021-06-01,Pitkin,Colorado,8097.0,2605.5666666666666,4.0,6,2021
0,2021-06-01,Prowers,Colorado,8099.0,1271.5666666666666,22.0,6,2021
0,2021-06-01,Pueblo,Colorado,8101.0,19384.866666666665,412.43333333333334,6,2021
0,2021-06-01,Rio Blanco,Colorado,8103.0,597.8666666666667,4.766666666666667,6,2021
0,2021-06-01,Rio Grande,Colorado,8105.0,884.4666666666667,16.0,6,2021
0,2021-06-01,Routt,Colorado,8107.0,2269.0,20.966666666666665,6,2021
0,2021-06-01,Saguache,Colorado,8109.0,425.23333333333335,4.8,6,2021
0,2021-06-01,San Juan,Colorado,8111.0,48.06666666666667,0.0,6,2021
0,2021-06-01,San Miguel,Colorado,8113.0,911.7333333333333,0.5333333333333333,6,2021
0,2021-06-01,Sedgwick,Colorado,8115.0,235.86666666666667,2.8,6,2021
0,2021-06-01,Summit,Colorado,8117.0,3747.766666666667,8.133333333333333,6,2021
0,2021-06-01,Teller,Colorado,8119.0,1886.9,17.033333333333335,6,2021
0,2021-06-01,Washington,Colorado,8121.0,471.0,13.0,6,2021
0,2021-06-01,Weld,Colorado,8123.0,33105.5,347.26666666666665,6,2021
0,2021-06-01,Yuma,Colorado,8125.0,962.1666666666666,17.0,6,2021
0,2021-06-01,Fairfield,Connecticut,9001.0,100296.23333333334,2200.866666666667,6,2021
0,2021-06-01,Hartford,Connecticut,9003.0,84308.63333333333,2432.5,6,2021
0,2021-06-01,Litchfield,Connecticut,9005.0,14644.433333333332,297.8,6,2021
0,2021-06-01,Middlesex,Connecticut,9007.0,12829.466666666667,372.46666666666664,6,2021
0,2021-06-01,New Haven,Connecticut,9009.0,92181.83333333333,2126.7,6,2021
0,2021-06-01,New London,Connecticut,9011.0,22532.1,449.6333333333333,6,2021
0,2021-06-01,Tolland,Connecticut,9013.0,9624.833333333334,187.0,6,2021
0,2021-06-01,Windham,Connecticut,9015.0,10912.633333333333,195.0,6,2021
0,2021-06-01,Kent,Delaware,10001.0,18182.5,346.56666666666666,6,2021
0,2021-06-01,New Castle,Delaware,10003.0,64842.6,837.9,6,2021
0,2021-06-01,Sussex,Delaware,10005.0,26132.6,497.3,6,2021
0,2021-06-01,District of Columbia,District of Columbia,11001.0,49194.3,1138.6333333333334,6,2021
0,2021-06-01,Alachua,Florida,12001.0,25337.7,285.0,6,2021
0,2021-06-01,Baker,Florida,12003.0,3566.5666666666666,62.0,6,2021
0,2021-06-01,Bay,Florida,12005.0,19939.633333333335,394.0,6,2021
0,2021-06-01,Bradford,Florida,12007.0,3049.366666666667,58.0,6,2021
0,2021-06-01,Brevard,Florida,12009.0,42763.5,913.6666666666666,6,2021
0,2021-06-01,Broward,Florida,12011.0,244259.8,3078.9333333333334,6,2021
0,2021-06-01,Calhoun,Florida,12013.0,1711.4666666666667,45.0,6,2021
0,2021-06-01,Charlotte,Florida,12015.0,13337.033333333333,437.0,6,2021
0,2021-06-01,Citrus,Florida,12017.0,11412.966666666667,463.0,6,2021
0,2021-06-01,Clay,Florida,12019.0,19427.133333333335,352.0,6,2021
0,2021-06-01,Collier,Florida,12021.0,36164.066666666666,550.9333333333333,6,2021
0,2021-06-01,Columbia,Florida,12023.0,8276.066666666668,170.0,6,2021
0,2021-06-01,DeSoto,Florida,12027.0,4431.733333333334,97.0,6,2021
0,2021-06-01,Dixie,Florida,12029.0,1630.0666666666666,24.0,6,2021
0,2021-06-01,Duval,Florida,12031.0,100533.8,1482.9,6,2021
0,2021-06-01,Escambia,Florida,12033.0,33409.13333333333,705.7333333333333,6,2021
0,2021-06-01,Flagler,Florida,12035.0,7476.633333333333,113.9,6,2021
